catalogue_ticker,company_name,catalogue_country,catalogue_exchange_hint,catalogue_is_us_listed,resolution_status,resolution_note,exchange_code,mic,symbol,symbol_format,security_kind,listing_country,currency,figi,share_class_figi,isin,is_primary,is_us,confidence,source
0A8O,Vistra Corp.,GB,LSE,false,resolved,,US,XNYS,VST,us,ordinary,US,USD,BBG00DXDL6Q1,BBG00DXDL6R0,,false,true,0.9,finnhub_directory
0A8O,Vistra Corp.,GB,LSE,false,resolved,,US,XNYS,VST.WSA,us,other,US,USD,,,,false,true,0.75,finnhub_directory
0A99,"Magnite, Inc.",GB,LSE,false,resolved,,LN,XLON,0A99,numeric_suffixed,ordinary,GB,GBP,BBG01137M057,BBG001T5LB97,,true,false,0.95,openfigi
0A99,"Magnite, Inc.",GB,LSE,false,resolved,,US,XNAS,MGNI,us,ordinary,US,USD,BBG000PBDRC0,BBG001T5LB97,,false,true,0.9,finnhub_directory
0ACC,Accelleron Industries Ltd,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0ACC,unknown,ordinary,,,BBG01C32KY34,BBG018XV6BC2,,true,false,0.8,openfigi
0ACC,Accelleron Industries Ltd,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,ACLIF,us,ordinary,US,USD,BBG019Z20WD1,BBG018XV6BC2,,false,true,0.8,finnhub_directory
0ACC,Accelleron Industries Ltd,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,ACLLY,us,adr,US,USD,BBG019PK8Q74,BBG019PK8R45,,false,true,0.75,finnhub_directory
0ACE,PTC Inc,GB,LSE,false,resolved,,LN,XLON,0ACE,numeric_suffixed,ordinary,GB,GBP,BBG01GQY0QW7,BBG001S6DNK6,,true,false,0.95,openfigi
0ACE,PTC Inc,GB,LSE,false,resolved,,US,XNAS,PTC,us,ordinary,US,USD,BBG000C2VBB0,BBG001S6DNK6,,false,true,0.9,finnhub_directory
0ACI,"Copart, Inc.",GB,LSE,false,resolved,,LN,XLON,0ACI,numeric_suffixed,ordinary,GB,GBP,BBG01GXLLF30,BBG001S7MTB1,,true,false,0.95,openfigi
0ACI,"Copart, Inc.",GB,LSE,false,resolved,,US,XNAS,CPRT,us,ordinary,US,USD,BBG000BM9RH1,BBG001S7MTB1,,false,true,0.9,finnhub_directory
0AD5,Gen Digital Inc.,GB,LSE,false,resolved,,LN,XLON,0AD5,numeric_suffixed,ordinary,GB,GBP,BBG01S7PMN09,BBG001S5QG38,,true,false,0.95,openfigi
0AD5,Gen Digital Inc.,GB,LSE,false,resolved,,US,XNAS,GEN,us,ordinary,US,USD,BBG000BH2JM1,BBG001S5QG38,,false,true,0.9,finnhub_directory
0AD8,"Corpay, Inc.",GB,LSE,false,resolved,,LN,XLON,0AD8,numeric_suffixed,ordinary,GB,GBP,BBG00JVRNLX6,BBG001SHC7K8,,true,false,0.95,openfigi
0AD8,"Corpay, Inc.",GB,LSE,false,resolved,,US,XNYS,CPAY,us,ordinary,US,USD,BBG000GPXKX9,BBG001SHC7K8,,false,true,0.9,finnhub_directory
0ADB,FactSet Research Systems Inc.,GB,LSE,false,resolved,,LN,XLON,0ADB,numeric_suffixed,ordinary,GB,GBP,BBG01S3LZCJ2,BBG001S5XRL6,,true,false,0.95,openfigi
0ADB,FactSet Research Systems Inc.,GB,LSE,false,resolved,,US,XNYS,FDS,us,ordinary,US,USD,BBG000BDJL83,BBG001S5XRL6,,false,true,0.9,finnhub_directory
0ADC,"Monolithic Power Systems, Inc.",GB,LSE,false,resolved,,LN,XLON,0ADC,numeric_suffixed,ordinary,GB,GBP,BBG01S3LYY96,BBG001SDRGP6,,true,false,0.95,openfigi
0ADC,"Monolithic Power Systems, Inc.",GB,LSE,false,resolved,,US,XNAS,MPWR,us,ordinary,US,USD,BBG000C30L48,BBG001SDRGP6,,false,true,0.9,finnhub_directory
0ADH,"Lamb Weston Holdings, Inc.",GB,LSE,false,resolved,,LN,XLON,0ADH,numeric_suffixed,ordinary,GB,GBP,BBG01S4RF435,BBG003CVMLR1,,true,false,0.95,openfigi
0ADH,"Lamb Weston Holdings, Inc.",GB,LSE,false,resolved,,US,XNYS,LW,us,ordinary,US,USD,BBG003CVMLQ2,BBG003CVMLR1,,false,true,0.9,finnhub_directory
0ADK,Deckers Outdoor Corporation,GB,LSE,false,resolved,,LN,XLON,0ADK,numeric_suffixed,ordinary,GB,GBP,BBG01S54GF57,BBG001S7GXB9,,true,false,0.95,openfigi
0ADK,Deckers Outdoor Corporation,GB,LSE,false,resolved,,US,XNYS,DECK,us,ordinary,US,USD,BBG000BKXYX5,BBG001S7GXB9,,false,true,0.9,finnhub_directory
0ADR,Insulet Corporation,GB,LSE,false,resolved,,LN,XLON,0ADR,numeric_suffixed,ordinary,GB,GBP,BBG01S673FR9,BBG001SRF439,,true,false,0.95,openfigi
0ADR,Insulet Corporation,GB,LSE,false,resolved,,US,XNAS,PODD,us,ordinary,US,USD,BBG000R7XX87,BBG001SRF439,,false,true,0.9,finnhub_directory
0AHJ,Hudbay Minerals Inc.,GB,LSE,false,resolved,,LN,XLON,0AHJ,numeric_suffixed,ordinary,GB,GBP,BBG00JVRM2K3,BBG001SL27N7,,true,false,0.95,openfigi
0AHJ,Hudbay Minerals Inc.,GB,LSE,false,resolved,,US,XNYS,HBM,us,ordinary,US,USD,BBG000PM99H6,BBG001SL27N7,,false,true,0.9,finnhub_directory
0AI4,Carlsberg,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0AI4,unknown,ordinary,,,BBG000KNYT41,BBG001S97P77,,true,false,0.8,openfigi
0AI4,Carlsberg,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,CABJF,us,ordinary,US,USD,BBG000BWLNF6,BBG001S97P77,,false,true,0.8,finnhub_directory
0AI4,Carlsberg,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,CABHF,us,ordinary,US,USD,BBG000BTL8M8,BBG001S97624,,false,true,0.75,finnhub_directory
0AI4,Carlsberg,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,CABGY,us,adr,US,USD,BBG000NRMQN7,BBG001T6W3R1,,false,true,0.75,finnhub_directory
0E5M,De Longhi SpA,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0E5M,unknown,ordinary,,,BBG007R9H863,BBG001SDSWY0,,true,false,0.8,openfigi
0E5M,De Longhi SpA,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,DELHF,us,ordinary,US,USD,BBG000C7X2H1,BBG001SDSWY0,,false,true,0.8,finnhub_directory
0E64,DO & CO AG,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0E64,unknown,ordinary,,,BBG00JR1HG57,BBG001SBXDP0,,true,false,0.8,openfigi
0EEE,CTS Eventim AG Co KGaA,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0EEE,unknown,ordinary,,,BBG007R9H890,BBG001SDRLL9,,true,false,0.8,openfigi
0EEE,CTS Eventim AG Co KGaA,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,CEVMF,us,ordinary,US,USD,BBG000BS8060,BBG001SDRLL9,,false,true,0.8,finnhub_directory
0EEE,CTS Eventim AG Co KGaA,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,CEVMY,us,adr,US,USD,BBG002RRS425,BBG002RRS5M0,,false,true,0.75,finnhub_directory
0EKE,Lisi SA,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0EKE,unknown,ordinary,,,BBG00JVX9G42,BBG001S6KFV3,,true,false,0.8,openfigi
0EKE,Lisi SA,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,LSIIF,us,ordinary,US,USD,BBG000QJPS55,BBG001S6KFV3,,false,true,0.8,finnhub_directory
0EPW,Hochtief AG,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0EPW,unknown,ordinary,,,BBG000R2G542,BBG001S68MQ8,,true,false,0.8,openfigi
0EPW,Hochtief AG,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,HOCFF,us,ordinary,US,USD,BBG000C14F32,BBG001S68MQ8,,false,true,0.8,finnhub_directory
0EV1,Carnival Corp,GB,LSE,false,resolved,,LN,XLON,0EV1,numeric_suffixed,ordinary,GB,GBP,BBG00JRY9K82,BBG001S5PL01,,true,false,0.95,openfigi
0EV1,Carnival Corp,GB,LSE,false,resolved,,US,XNYS,CCL,us,ordinary,US,USD,BBG000BF6LY3,BBG001S5PL01,,false,true,0.9,finnhub_directory
0EXG,Jeronimo Martins SGPS,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0EXG,unknown,ordinary,,,BBG000DR0RY8,BBG001S773N2,,true,false,0.8,openfigi
0EXG,Jeronimo Martins SGPS,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,JRONF,us,ordinary,US,USD,BBG000C1DPW8,BBG001S773N2,,false,true,0.8,finnhub_directory
0EXG,Jeronimo Martins SGPS,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,JRONY,us,adr,US,USD,BBG000DGRB41,BBG001T3STR6,,false,true,0.75,finnhub_directory
0EYJ,Københavns Lufthavne A/S,GB,LSE,false,resolved,"likely renamed: catalogue says ""Københavns Lufthavne A/S"", venue says ""KOBENHAVNS LUFTHAVNE""",LN,XLON,0EYJ,numeric_suffixed,ordinary,GB,GBP,BBG00JHVT5J8,BBG001S9LTL7,,true,false,0.6,openfigi
0EYJ,Københavns Lufthavne A/S,GB,LSE,false,resolved,"likely renamed: catalogue says ""Københavns Lufthavne A/S"", venue says ""KOBENHAVNS LUFTHAVNE""",US,OOTC,CPNHF,us,ordinary,US,USD,BBG000BXHZR9,BBG001S9LTL7,,false,true,0.6,finnhub_directory
0FIN,Orkla L,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0FIN,unknown,ordinary,,,BBG000KP3H37,BBG001S6MCX6,,true,false,0.8,openfigi
0FIN,Orkla L,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,ORKLF,us,ordinary,US,USD,BBG000BX73D6,BBG001S6MCX6,,false,true,0.8,finnhub_directory
0FIN,Orkla L,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,ORKLY,us,adr,US,USD,BBG000BN2RR5,BBG001SBVXF9,,false,true,0.75,finnhub_directory
0FQI,Publicis Groupe L,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0FQI,unknown,ordinary,,,BBG000R2J8M3,BBG001S698L3,,true,false,0.8,openfigi
0FQI,Publicis Groupe L,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,PGPEF,us,ordinary,US,USD,BBG000BM1B11,BBG001S698L3,,false,true,0.8,finnhub_directory
0FQI,Publicis Groupe L,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,PUBGY,us,adr,US,USD,BBG000BHKCT9,BBG001S7DRX1,,false,true,0.75,finnhub_directory
0FRJ,Rational,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0FRJ,unknown,ordinary,,,BBG0073821Y1,BBG001SD7H76,,true,false,0.8,openfigi
0FRJ,Rational,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,RTLLF,us,ordinary,US,USD,BBG000FL4QJ4,BBG001SD7H76,,false,true,0.8,finnhub_directory
0GQE,Clas Ohlson AB,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0GQE,unknown,ordinary,,,BBG00G4X81B4,BBG001SD9712,,true,false,0.8,openfigi
0GWL,Saab,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0GWL,unknown,ordinary,,,BBG007R9HN15,BBG001S97QM8,,true,false,0.8,openfigi
0GWL,Saab,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,SAABF,us,ordinary,US,USD,BBG000G4R8Y9,BBG001S97QM8,,false,true,0.8,finnhub_directory
0H0G,Sweco AB,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0H0G,unknown,ordinary,,,BBG00G4X99C5,BBG001SBW4K6,,true,false,0.8,openfigi
0H3T,Deutsche Boerse,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0H3T,unknown,ordinary,,,BBG000QT6Z67,BBG001S99KC0,,true,false,0.8,openfigi
0H3T,Deutsche Boerse,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,DBOEF,us,ordinary,US,USD,BBG000GNH0N7,BBG001S99KC0,,false,true,0.8,finnhub_directory
0H9N,AECOM,GB,LSE,false,resolved,,LN,XLON,0H9N,numeric_suffixed,ordinary,GB,GBP,BBG00JRY9L17,BBG001SKTTF1,,true,false,0.95,openfigi
0H9N,AECOM,GB,LSE,false,resolved,,US,XNYS,ACM,us,ordinary,US,USD,BBG000F61RJ8,BBG001SKTTF1,,false,true,0.9,finnhub_directory
0HA9,Indra Sistemas L,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0HA9,unknown,ordinary,,,BBG000DQYV65,BBG001S8FQ87,,true,false,0.8,openfigi
0HA9,Indra Sistemas L,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,ISMAF,us,ordinary,US,USD,BBG000BVH660,BBG001S8FQ87,,false,true,0.8,finnhub_directory
0HAC,ACS Actividades Constr y Srvcs,GB,LSE,false,unresolved,no identifier matched this ticker and name,,,,,,,,,,,,,,
0HAG,Sampo,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0HAG,unknown,ordinary,,,BBG000DR07J9,BBG001S7XYB8,,true,false,0.8,openfigi
0HAG,Sampo,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,SAXPF,us,ordinary,US,USD,BBG000C0YBQ5,BBG001S7XYB8,,false,true,0.8,finnhub_directory
0HB2,Lagardere SCA,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0HB2,unknown,ordinary,,,BBG000R2J4N1,BBG001S68Z61,,true,false,0.8,openfigi
0HB2,Lagardere SCA,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,LGDDF,us,ordinary,US,USD,BBG000BZ3YY4,BBG001S68Z61,,false,true,0.8,finnhub_directory
0HCZ,The Allstate Corporation,GB,LSE,false,resolved,,LN,XLON,0HCZ,numeric_suffixed,ordinary,GB,GBP,BBG00JRY9NJ4,BBG001S9BM06,,true,false,0.95,openfigi
0HCZ,The Allstate Corporation,GB,LSE,false,resolved,,US,XNYS,ALL,us,ordinary,US,USD,BBG000BVMGF2,BBG001S9BM06,,false,true,0.9,finnhub_directory
0HD2,"Alnylam Pharmaceuticals, Inc.",GB,LSE,false,resolved,,LN,XLON,0HD2,numeric_suffixed,ordinary,GB,GBP,BBG00JVRN4W5,BBG001S7FTC8,,true,false,0.95,openfigi
0HD2,"Alnylam Pharmaceuticals, Inc.",GB,LSE,false,resolved,,US,XNAS,ALNY,us,ordinary,US,USD,BBG000BFGNJ5,BBG001S7FTC8,,false,true,0.9,finnhub_directory
0HD6,Alphabet Inc,GB,LSE,false,resolved,,LN,XLON,0HD6,numeric_suffixed,ordinary,GB,GBP,BBG00JPR1WQ1,BBG009S3NB21,,true,false,0.95,openfigi
0HD6,Alphabet Inc,GB,LSE,false,resolved,,US,XNAS,GOOG,us,ordinary,US,USD,BBG009S3NB30,BBG009S3NB21,,false,true,0.9,finnhub_directory
0HD6,Alphabet Inc,GB,LSE,false,resolved,,US,XNAS,GOOGL,us,ordinary,US,USD,BBG009S39JX6,BBG009S39JY5,,false,true,0.75,finnhub_directory
0HF3,"Cencora, Inc.",GB,LSE,false,resolved,,LN,XLON,0HF3,numeric_suffixed,ordinary,GB,GBP,BBG00JRY9PD5,BBG001S8X7P0,,true,false,0.95,openfigi
0HF3,"Cencora, Inc.",GB,LSE,false,resolved,,US,XNYS,COR,us,ordinary,US,USD,BBG000MDCQC2,BBG001S8X7P0,,false,true,0.9,finnhub_directory
0HF6,"Ameriprise Financial, Inc.",GB,LSE,false,resolved,,LN,XLON,0HF6,numeric_suffixed,ordinary,GB,GBP,BBG00JRY9PJ9,BBG001SK6096,,true,false,0.95,openfigi
0HF6,"Ameriprise Financial, Inc.",GB,LSE,false,resolved,,US,XNYS,AMP,us,ordinary,US,USD,BBG000G3QLY3,BBG001SK6096,,false,true,0.9,finnhub_directory
0HFB,Amphenol Corporation,GB,LSE,false,resolved,,LN,XLON,0HFB,numeric_suffixed,ordinary,GB,GBP,BBG00JRY9PT8,BBG001S5NSK6,,true,false,0.95,openfigi
0HFB,Amphenol Corporation,GB,LSE,false,resolved,,US,XNYS,APH,us,ordinary,US,USD,BBG000B9YJ35,BBG001S5NSK6,,false,true,0.9,finnhub_directory
0HGR,"Applied Industrial Technologies, Inc.",GB,LSE,false,resolved,,LN,XLON,0HGR,numeric_suffixed,ordinary,GB,GBP,BBG00JVJSP79,BBG001S5NK14,,true,false,0.95,openfigi
0HGR,"Applied Industrial Technologies, Inc.",GB,LSE,false,resolved,,US,XNYS,AIT,us,ordinary,US,USD,BBG000BBHHP9,BBG001S5NK14,,false,true,0.9,finnhub_directory
0HHO,"Argan, Inc.",GB,LSE,false,resolved,,LN,XLON,0HHO,numeric_suffixed,ordinary,GB,GBP,BBG00JWMZ853,BBG001SJP7D8,,true,false,0.95,openfigi
0HHO,"Argan, Inc.",GB,LSE,false,resolved,,US,XNYS,AGX,us,ordinary,US,USD,BBG000K4J3T0,BBG001SJP7D8,,false,true,0.9,finnhub_directory
0HHO,"Argan, Inc.",GB,LSE,false,resolved,,US,OOTC,ARLLF,us,other,US,USD,BBG00HMJ8FN9,BBG001SNJYP4,,false,true,0.75,finnhub_directory
0HHR,"Arista Networks, Inc.",GB,LSE,false,resolved,,LN,XLON,0HHR,numeric_suffixed,ordinary,GB,GBP,BBG00JRQRR11,BBG001T51KQ0,,true,false,0.95,openfigi
0HHR,"Arista Networks, Inc.",GB,LSE,false,resolved,,US,XNYS,ANET,us,ordinary,US,USD,BBG000N2HDY5,BBG001T51KQ0,,false,true,0.9,finnhub_directory
0HIN,"Assurant, Inc.",GB,LSE,false,resolved,,LN,XLON,0HIN,numeric_suffixed,ordinary,GB,GBP,BBG00JRY9RL2,BBG001SD9DW5,,true,false,0.95,openfigi
0HIN,"Assurant, Inc.",GB,LSE,false,resolved,,US,XNYS,AIZ,us,ordinary,US,USD,BBG000BZX1N5,BBG001SD9DW5,,false,true,0.9,finnhub_directory
0HJF,Autodesk Inc,GB,LSE,false,resolved,,LN,XLON,0HJF,numeric_suffixed,ordinary,GB,GBP,BBG00JRQRRP5,BBG001S5SCD4,,true,false,0.95,openfigi
0HJF,Autodesk Inc,GB,LSE,false,resolved,,US,XNAS,ADSK,us,ordinary,US,USD,BBG000BM7HL0,BBG001S5SCD4,,false,true,0.9,finnhub_directory
0HJH,"Autoliv, Inc.",GB,LSE,false,resolved,,LN,XLON,0HJH,numeric_suffixed,ordinary,GB,GBP,BBG00JVRN7L0,BBG001S9YRV6,,true,false,0.95,openfigi
0HJH,"Autoliv, Inc.",GB,LSE,false,resolved,,US,XNYS,ALV,us,ordinary,US,USD,BBG000BVLRY8,BBG001S9YRV6,,false,true,0.9,finnhub_directory
0HJI,"Automatic Data Processing, Inc.",GB,LSE,false,resolved,,LN,XLON,0HJI,numeric_suffixed,ordinary,GB,GBP,BBG00JVJSPD2,BBG001S82KF6,,true,false,0.95,openfigi
0HJI,"Automatic Data Processing, Inc.",GB,LSE,false,resolved,,US,XNAS,ADP,us,ordinary,US,USD,BBG000JG0547,BBG001S82KF6,,false,true,0.9,finnhub_directory
0HMZ,W. R. Berkley Corporation,GB,LSE,false,resolved,,LN,XLON,0HMZ,numeric_suffixed,ordinary,GB,GBP,BBG00JRY9T47,BBG001S5P463,,true,false,0.95,openfigi
0HMZ,W. R. Berkley Corporation,GB,LSE,false,resolved,,US,XNYS,WRB,us,ordinary,US,USD,BBG000BD1HP2,BBG001S5P463,,false,true,0.9,finnhub_directory
0HOT,Booz Allen Hamilton Holding Corporation,GB,LSE,false,resolved,,LN,XLON,0HOT,numeric_suffixed,ordinary,GB,GBP,BBG00JWMZ1N8,BBG001T91S76,,true,false,0.95,openfigi
0HOT,Booz Allen Hamilton Holding Corporation,GB,LSE,false,resolved,,US,XNYS,BAH,us,ordinary,US,USD,BBG000R2YFG7,BBG001T91S76,,false,true,0.9,finnhub_directory
0HOY,Boston Scientific Corporation,GB,LSE,false,resolved,,LN,XLON,0HOY,numeric_suffixed,ordinary,GB,GBP,BBG00JRY9V97,BBG001S63L94,,true,false,0.95,openfigi
0HOY,Boston Scientific Corporation,GB,LSE,false,resolved,,US,XNYS,BSX,us,ordinary,US,USD,BBG000C0LW92,BBG001S63L94,,false,true,0.9,finnhub_directory
0HP1,"Box, Inc.",GB,LSE,false,resolved,,LN,XLON,0HP1,numeric_suffixed,ordinary,GB,GBP,BBG00JWMZ1T2,BBG001T5R852,,true,false,0.95,openfigi
0HP1,"Box, Inc.",GB,LSE,false,resolved,,US,XNYS,BOX,us,ordinary,US,USD,BBG000PMSK08,BBG001T5R852,,false,true,0.9,finnhub_directory
0HP1,"Box, Inc.",GB,LSE,false,resolved,,US,OOTC,BXCAP,us,other,US,USD,,,,false,true,0.75,finnhub_directory
0HPW,"Broadridge Financial Solutions, Inc.",GB,LSE,false,resolved,"name match 0.94 against ""BROADRIDGE FINANCIAL SOLUTIO""",LN,XLON,0HPW,numeric_suffixed,ordinary,GB,GBP,BBG00JRQRVF7,BBG001SR7MB9,,true,false,0.95,openfigi
0HPW,"Broadridge Financial Solutions, Inc.",GB,LSE,false,resolved,"name match 0.94 against ""BROADRIDGE FINANCIAL SOLUTIO""",US,XNYS,BR,us,ordinary,US,USD,BBG000PPFKQ7,BBG001SR7MB9,,false,true,0.9,finnhub_directory
0HQN,"Cboe Global Markets, Inc.",GB,LSE,false,resolved,,LN,XLON,0HQN,numeric_suffixed,ordinary,GB,GBP,BBG00JRQRVQ5,BBG001T71BP7,,true,false,0.95,openfigi
0HQN,"Cboe Global Markets, Inc.",GB,LSE,false,resolved,,US,BATS,CBOE,us,ordinary,US,USD,BBG000QH56C1,BBG001T71BP7,,false,true,0.9,finnhub_directory
0HR2,CME Group Inc,GB,LSE,false,resolved,,LN,XLON,0HR2,numeric_suffixed,ordinary,GB,GBP,BBG00JVJSPW1,BBG001S86547,,true,false,0.95,openfigi
0HR2,CME Group Inc,GB,LSE,false,resolved,,US,XNAS,CME,us,ordinary,US,USD,BBG000BHLYP4,BBG001S86547,,false,true,0.9,finnhub_directory
0HS2,Cadence Design Systems Inc,GB,LSE,false,resolved,,LN,XLON,0HS2,numeric_suffixed,ordinary,GB,GBP,BBG00JRYCVJ2,BBG001S65YK1,,true,false,0.95,openfigi
0HS2,Cadence Design Systems Inc,GB,LSE,false,resolved,,US,XNAS,CDNS,us,ordinary,US,USD,BBG000C13CD9,BBG001S65YK1,,false,true,0.9,finnhub_directory
0HST,The Campbell's Company,GB,LSE,false,resolved,,LN,XLON,0HST,numeric_suffixed,ordinary,GB,GBP,BBG00JRYCVS2,BBG001S5Q2B0,,true,false,0.95,openfigi
0HST,The Campbell's Company,GB,LSE,false,resolved,,US,XNAS,CPB,us,ordinary,US,USD,BBG000BG4202,BBG001S5Q2B0,,false,true,0.9,finnhub_directory
0HV2,Hermes International L,GB,LSE,false,resolved,resolved without an exchange filter to LO,LO,,0HV2,unknown,ordinary,,,BBG000QV8Q24,BBG001S7CH28,,true,false,0.8,openfigi
0HV2,Hermes International L,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,HESAF,us,ordinary,US,USD,BBG000BTJD31,BBG001S7CH28,,false,true,0.8,finnhub_directory
0HV2,Hermes International L,GB,LSE,false,resolved,resolved without an exchange filter to LO,US,OOTC,HESAY,us,adr,US,USD,BBG000PS06W1,BBG001T3TVS9,,false,true,0.75,finnhub_directory
0HXW,"Chipotle Mexican Grill, Inc.",GB,LSE,false,resolved,,LN,XLON,0HXW,numeric_suffixed,ordinary,GB,GBP,BBG00JRYCXG1,BBG001SP50B3,,true,false,0.95,openfigi
0HXW,"Chipotle Mexican Grill, Inc.",GB,LSE,false,resolved,,US,XNYS,CMG,us,ordinary,US,USD,BBG000QX74T1,BBG001SP50B3,,false,true,0.9,finnhub_directory
0HYA,Ciena Corporation,GB,LSE,false,resolved,,LN,XLON,0HYA,numeric_suffixed,ordinary,GB,GBP,BBG00JWMZ3W4,BBG001S61J73,,true,false,0.95,openfigi
0HYA,Ciena Corporation,GB,LSE,false,resolved,,US,XNYS,CIEN,us,ordinary,US,USD,BBG000BP1152,BBG001S61J73,,false,true,0.9,finnhub_directory
0HYE,Cincinnati Financial Corporation,GB,LSE,false,resolved,,LN,XLON,0HYE,numeric_suffixed,ordinary,GB,GBP,BBG00JRYCY88,BBG001S5PTM0,,true,false,0.95,openfigi
0HYE,Cincinnati Financial Corporation,GB,LSE,false,resolved,,US,XNAS,CINF,us,ordinary,US,USD,BBG000BFPK65,BBG001S5PTM0,,false,true,0.9,finnhub_directory
0HYJ,Cintas Corp,GB,LSE,false,resolved,,LN,XLON,0HYJ,numeric_suffixed,ordinary,GB,GBP,BBG00JRYCYD2,BBG001S7CRG1,,true,false,0.95,openfigi
0HYJ,Cintas Corp,GB,LSE,false,resolved,,US,XNAS,CTAS,us,ordinary,US,USD,BBG000H3YXF8,BBG001S7CRG1,,false,true,0.9,finnhub_directory
0I0T,"Coca-Cola Consolidated, Inc.",GB,LSE,false,resolved,,LN,XLON,0I0T,numeric_suffixed,ordinary,GB,GBP,BBG00JRQRWH3,BBG001S5Q0W1,,true,false,0.95,openfigi
0I0T,"Coca-Cola Consolidated, Inc.",GB,LSE,false,resolved,,US,XNAS,COKE,us,ordinary,US,USD,BBG000BG1SX2,BBG001S5Q0W1,,false,true,0.9,finnhub_directory
0I47,Costco Wholesale Corp,GB,LSE,false,resolved,,LN,XLON,0I47,numeric_suffixed,ordinary,GB,GBP,BBG002JKNP54,BBG001S9KRQ7,,true,false,0.95,openfigi
0I47,Costco Wholesale Corp,GB,LSE,false,resolved,,US,XNAS,COST,us,ordinary,US,USD,BBG000F6H8W8,BBG001S9KRQ7,,false,true,0.9,finnhub_directory
0I58,Cummins Inc.,GB,LSE,false,resolved,,LN,XLON,0I58,numeric_suffixed,ordinary,GB,GBP,BBG00JRYD090,BBG001S5Q9M3,,true,false,0.95,openfigi
0I58,Cummins Inc.,GB,LSE,false,resolved,,US,XNYS,CMI,us,ordinary,US,USD,BBG000BGPTV6,BBG001S5Q9M3,,false,true,0.9,finnhub_directory
0I77,"Darden Restaurants, Inc.",GB,LSE,false,resolved,,LN,XLON,0I77,numeric_suffixed,ordinary,GB,GBP,BBG00JRQRYK5,BBG001S5QM08,,true,false,0.95,openfigi
0I77,"Darden Restaurants, Inc.",GB,LSE,false,resolved,,US,XNYS,DRI,us,ordinary,US,USD,BBG000BBNYF6,BBG001S5QM08,,false,true,0.9,finnhub_directory
0I7E,DaVita Inc.,GB,LSE,false,resolved,,LN,XLON,0I7E,numeric_suffixed,ordinary,GB,GBP,BBG00JRYD107,BBG001SB5DZ0,,true,false,0.95,openfigi
0I7E,DaVita Inc.,GB,LSE,false,resolved,,US,XNYS,DVA,us,ordinary,US,USD,BBG000MQ1SN9,BBG001SB5DZ0,,false,true,0.9,finnhub_directory
0IC8,Dollar Tree Inc,GB,LSE,false,resolved,,LN,XLON,0IC8,numeric_suffixed,ordinary,GB,GBP,BBG00JRYD2P8,BBG001S6ZGL6,,true,false,0.95,openfigi
0IC8,Dollar Tree Inc,GB,LSE,false,resolved,,US,XNAS,DLTR,us,ordinary,US,USD,BBG000BSC0K9,BBG001S6ZGL6,,false,true,0.9,finnhub_directory
